REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	7wk_CTX_MECP2WT_Mecp2_CNR_HS031219_N031419.final.sort.final.bam	7wk_CTX_MECP2KO_Mecp2_CNR_HS031219_N031419.final.sort.final.bam
1_Peak25429_lociStitched	chr15	81301911	81302595	1	685	336.87	49.3164
1_Peak63276_lociStitched	chr8	99532710	99533394	1	685	800.8272	141.9984
1_Peak43084_lociStitched	chr3	76567224	76567908	1	685	558.5544	31.9428
1_Peak34325_lociStitched	chr19	24142531	24143215	1	685	757.0512	179.4816
1_Peak64934_lociStitched	chr9	37263754	37264438	1	685	421.6176	93.1608
1_Peak34510_lociStitched	chr19	28531915	28532599	1	685	425.6532	0.6156
1_Peak45465_lociStitched	chr3	152837667	152838351	1	685	1690.3692	228.456
1_Peak31613_lociStitched	chr18	21962600	21963284	1	685	1393.1712	152.2584
1_Peak25865_lociStitched	chr15	95429884	95430568	1	685	762.1128	129.276
1_Peak58385_lociStitched	chr7	58730156	58730840	1	685	1035.5076	174.42
1_Peak26640_lociStitched	chr16	26519253	26519937	1	685	450.0036	48.564
1_Peak15505_lociStitched	chr12	92252123	92252807	1	685	476.8164	157.2516
1_Peak39415_lociStitched	chr2	122841520	122842204	1	685	623.7396	35.4312
1_Peak33808_lociStitched	chr18	89533204	89533888	1	685	398.772	95.2128
1_Peak11822_lociStitched	chr11	81374491	81375175	1	685	591.1812	69.084
1_Peak43_lociStitched	chr1	6499699	6500383	1	685	544.9428	119.9052
1_Peak39658_lociStitched	chr2	130789015	130789699	1	685	639.7452	79.5492
1_Peak1050_lociStitched	chr1	42773509	42774193	1	685	707.6664	140.6988
1_Peak66254_lociStitched	chr9	76236556	76237240	1	685	461.1528	84.3372
1_Peak1576_lociStitched	chr1	60846718	60847402	1	685	1468.0692	303.354
1_Peak44687_lociStitched	chr3	131085499	131086183	1	685	735.3684	142.0668
1_Peak26146_lociStitched	chr16	7419452	7420136	1	685	680.4432	90.7668
1_Peak61309_lociStitched	chr8	30553826	30554510	1	685	674.2872	48.8376
1_Peak28922_lociStitched	chr16	95847754	95848438	1	685	674.9712	30.1644
1_Peak31614_lociStitched	chr18	21986397	21987081	1	685	495.4212	38.2356
1_Peak41330_lociStitched	chr3	15039736	15040420	1	685	702.8784	61.4916
1_Peak54047_lociStitched	chr6	24627495	24628179	1	685	675.3816	128.3184
1_Peak13173_lociStitched	chr12	11878322	11879005	1	684	717.2183	102.1085
1_Peak19500_lociStitched	chr13	117333828	117334511	1	684	433.2952	104.1575
1_Peak28680_lociStitched	chr16	87311314	87311997	1	684	519.4898	60.2406
1_Peak2687_lociStitched	chr1	97962056	97962739	1	684	1173.2574	226.4828
1_Peak2822_lociStitched	chr1	105351884	105352567	1	684	463.1423	19.9436
1_Peak6227_lociStitched	chr10	13844680	13845363	1	684	767.2822	103.3379
1_Peak60602_lociStitched	chr7	139706614	139707297	1	684	654.0408	194.7916
1_Peak21524_lociStitched	chr14	77840773	77841456	1	684	625.0816	39.9555
1_Peak50330_lociStitched	chr5	32002505	32003188	1	684	513.6843	88.7217
1_Peak64228_lociStitched	chr9	13522246	13522929	1	684	621.1885	65.1582
1_Peak58745_lociStitched	chr7	75568738	75569421	1	684	712.8471	68.8464
1_Peak50158_lociStitched	chr5	23386753	23387436	1	684	493.4675	42.2094
1_Peak23426_lociStitched	chr15	16221731	16222414	1	684	420.3182	29.0275
1_Peak50081_lociStitched	chr5	21732820	21733503	1	684	840.9779	126.4916
1_Peak611_lociStitched	chr1	29057355	29058038	1	684	475.5046	73.6957
1_Peak4496_lociStitched	chr1	158654260	158654943	1	684	1775.9366	231.1272
1_Peak41904_lociStitched	chr3	34105390	34106073	1	684	432.4756	33.6719
1_Peak26300_lociStitched	chr16	12512510	12513193	1	684	508.5618	68.8464
1_Peak38263_lociStitched	chr2	84574107	84574790	1	684	652.1284	67.5487
1_Peak46440_lociStitched	chr4	28733331	28734014	1	684	433.4318	47.3319
1_Peak1852_lociStitched	chr1	69041284	69041967	1	684	328.5913	50.0639
1_Peak21573_lociStitched	chr14	79029016	79029699	1	684	412.8052	115.1538
1_Peak35597_lociStitched	chr2	6435917	6436600	1	684	484.3836	85.375
1_Peak11370_lociStitched	chr11	64386371	64387054	1	684	434.0465	29.7788
1_Peak6950_lociStitched	chr10	39239626	39240308	1	683	574.5168	52.7186
1_Peak42507_lociStitched	chr3	55154127	55154809	1	683	634.3964	87.0232
1_Peak23165_lociStitched	chr15	5915145	5915827	1	683	562.7864	87.8416
1_Peak45082_lociStitched	chr3	142740727	142741409	1	683	639.3068	42.8296
1_Peak58313_lociStitched	chr7	56071478	56072160	1	683	756.7472	96.2984
1_Peak6540_lociStitched	chr10	23190352	23191034	1	683	616.8008	52.7186
1_Peak29895_lociStitched	chr17	49666688	49667370	1	683	939.2504	65.6084
1_Peak36013_lociStitched	chr2	19929955	19930637	1	683	662.3584	26.5298
1_Peak11422_lociStitched	chr11	65985546	65986228	1	683	825.8338	44.1254
1_Peak45826_lociStitched	chr4	7595837	7596519	1	683	979.2156	119.8956
1_Peak9520_lociStitched	chr10	123005277	123005959	1	683	889.8736	90.1604
1_Peak27915_lociStitched	chr16	64874209	64874891	1	683	452.3706	103.323
1_Peak901_lociStitched	chr1	39251414	39252096	1	683	648.7866	150.3128
1_Peak47849_lociStitched	chr4	83833515	83834197	1	683	556.2392	44.9438
1_Peak21887_lociStitched	chr14	90403709	90404391	1	683	664.268	1.364
1_Peak8815_lociStitched	chr10	102594213	102594895	1	683	792.484	117.5086
1_Peak10105_lociStitched	chr11	21658868	21659550	1	683	575.1988	60.6298
1_Peak41256_lociStitched	chr3	9947484	9948165	1	682	889.4541	66.6699
1_Peak8123_lociStitched	chr10	85183453	85184134	1	682	680.5233	240.5292
1_Peak33911_lociStitched	chr19	10781519	10782200	1	682	817.3362	132.5907
1_Peak19912_lociStitched	chr14	18106929	18107610	1	682	1433.6412	133.2036
1_Peak4495_lociStitched	chr1	158581770	158582451	1	682	779.3364	183.3252
1_Peak2576_lociStitched	chr1	92727956	92728637	1	682	580.4163	35.8206
1_Peak62325_lociStitched	chr8	64023420	64024101	1	682	1414.437	62.652
1_Peak59278_lociStitched	chr7	96651577	96652258	1	682	1089.2595	129.4581
1_Peak3876_lociStitched	chr1	142971372	142972053	1	682	477.6534	83.6268
1_Peak15088_lociStitched	chr12	78205706	78206387	1	682	993.3066	79.8813
1_Peak57711_lociStitched	chr6	145595096	145595777	1	682	511.431	69.3258
1_Peak58665_lociStitched	chr7	73302709	73303390	1	682	638.778	131.9778
1_Peak7941_lociStitched	chr10	75849273	75849954	1	682	558.0114	93.0246
1_Peak29462_lociStitched	chr17	17234331	17235012	1	682	372.3708	60.9495
1_Peak55183_lociStitched	chr6	59024160	59024841	1	682	365.3565	87.168
1_Peak23812_lociStitched	chr15	28025746	28026427	1	682	674.2581	72.3222
1_Peak17918_lociStitched	chr13	71148696	71149377	1	682	522.5313	79.6089
1_Peak52498_lociStitched	chr5	114163145	114163826	1	682	1392.645	102.2181
1_Peak12643_lociStitched	chr11	109995584	109996265	1	682	555.015	172.3611
1_Peak35739_lociStitched	chr2	11288289	11288970	1	682	1571.3394	96.3615
1_Peak31835_lociStitched	chr18	29436136	29436817	1	682	718.8636	58.7022
1_Peak54769_lociStitched	chr6	46214159	46214840	1	682	423.9225	41.7453
1_Peak60154_lociStitched	chr7	124907199	124907880	1	682	2891.4579	246.0453
1_Peak60978_lociStitched	chr8	15138410	15139091	1	682	1228.3197	71.0283
1_Peak57649_lociStitched	chr6	144338869	144339550	1	682	548.0007	60.8133
1_Peak39205_lociStitched	chr2	115879986	115880667	1	682	1011.6255	32.1432
1_Peak6187_lociStitched	chr10	12595829	12596510	1	682	622.9788	102.4224
1_Peak31112_lociStitched	chr17	93762229	93762910	1	682	581.6421	92.2755
1_Peak64040_lociStitched	chr8	128415738	128416419	1	682	714.7095	119.2431
1_Peak43867_lociStitched	chr3	104643836	104644517	1	682	485.2125	127.4151
1_Peak30392_lociStitched	chr17	68255367	68256048	1	682	483.3738	13.8243
1_Peak37943_lociStitched	chr2	77119192	77119872	1	681	551.072	68.136
1_Peak34026_lociStitched	chr19	16007010	16007690	1	681	791.86	79.016
1_Peak64638_lociStitched	chr9	28247639	28248319	1	681	956.624	103.836
1_Peak39395_lociStitched	chr2	121702419	121703099	1	681	563.04	46.444
1_Peak8558_lociStitched	chr10	97257495	97258175	1	681	529.924	51.952
1_Peak30545_lociStitched	chr17	73305475	73306155	1	681	465.188	95.336
1_Peak21871_lociStitched	chr14	89034224	89034904	1	681	940.78	83.164
1_Peak37853_lociStitched	chr2	74424725	74425405	1	681	2277.864	179.996
1_Peak5236_lociStitched	chr1	178689419	178690099	1	681	1430.04	51.816
1_Peak37904_lociStitched	chr2	75930728	75931408	1	681	1034.552	75.616
1_Peak479_lociStitched	chr1	24485458	24486138	1	681	628.048	92.208
1_Peak24079_lociStitched	chr15	37036752	37037432	1	681	483.548	85.34
1_Peak51251_lociStitched	chr5	64202142	64202822	1	681	718.284	134.232
1_Peak26555_lociStitched	chr16	24880557	24881237	1	681	1077.732	52.768
1_Peak48231_lociStitched	chr4	96545784	96546464	1	681	1988.184	115.464
1_Peak59125_lociStitched	chr7	90881275	90881955	1	681	644.164	46.104
1_Peak26606_lociStitched	chr16	25705160	25705840	1	681	295.052	41.276
1_Peak42319_lociStitched	chr3	50983775	50984455	1	681	1353.676	150.484
1_Peak67991_lociStitched	chrX	85932873	85933553	1	681	481.78	9.18
1_Peak32425_lociStitched	chr18	49534405	49535085	1	681	539.92	76.024
1_Peak47081_lociStitched	chr4	54064130	54064809	1	680	610.2852	110.0659
1_Peak14986_lociStitched	chr12	75234180	75234859	1	680	647.6981	31.4377
1_Peak53255_lociStitched	chr5	141788160	141788839	1	680	351.3146	27.839
1_Peak54485_lociStitched	chr6	37216181	37216860	1	680	540.6877	148.022
1_Peak24442_lociStitched	chr15	46598197	46598876	1	680	559.3602	68.7827
1_Peak38977_lociStitched	chr2	110564825	110565504	1	680	601.2545	55.1348
1_Peak15601_lociStitched	chr12	96537236	96537915	1	680	494.7873	6.3826
1_Peak53791_lociStitched	chr6	16977933	16978612	1	680	622.8467	97.5044
1_Peak15493_lociStitched	chr12	92073121	92073800	1	680	2509.9914	191.0027
1_Peak48573_lociStitched	chr4	104949246	104949925	1	680	902.4589	71.4987
1_Peak7443_lociStitched	chr10	57316937	57317616	1	680	502.5279	52.5546
1_Peak62049_lociStitched	chr8	54269905	54270584	1	680	708.4686	136.2074
1_Peak17578_lociStitched	chr13	53764777	53765456	1	680	750.3629	109.2511
1_Peak48825_lociStitched	chr4	116774354	116775033	1	680	536.4779	128.4668
1_Peak40877_lociStitched	chr2	166029640	166030319	1	680	418.1282	93.7699
1_Peak53997_lociStitched	chr6	23269527	23270206	1	680	347.5801	15.6849
1_Peak26220_lociStitched	chr16	9824841	9825520	1	680	782.887	180.1387
1_Peak38892_lociStitched	chr2	107965576	107966255	1	680	584.619	113.3251
1_Peak39046_lociStitched	chr2	113078771	113079450	1	680	660.7349	68.7148
1_Peak24646_lociStitched	chr15	52458741	52459420	1	680	613.6123	75.9122
1_Peak49887_lociStitched	chr5	14218556	14219235	1	680	1161.9048	120.9978
1_Peak39007_lociStitched	chr2	112196938	112197617	1	680	954.8098	89.0848
1_Peak46634_lociStitched	chr4	34371485	34372164	1	680	735.2212	61.7211
1_Peak98_lociStitched	chr1	9540998	9541677	1	680	563.3663	180.3424
1_Peak40947_lociStitched	chr2	169462501	169463180	1	680	538.1754	66.2704
1_Peak9794_lociStitched	chr11	7094659	7095337	1	679	630.7434	64.2066
1_Peak58005_lociStitched	chr7	34964094	34964772	1	679	734.6808	83.733
1_Peak22138_lociStitched	chr14	97945059	97945737	1	679	293.3706	74.1732
1_Peak58084_lociStitched	chr7	39896766	39897444	1	679	1311.3198	174.3138
1_Peak17951_lociStitched	chr13	73959945	73960623	1	679	681.729	94.4454
1_Peak66163_lociStitched	chr9	72813184	72813862	1	679	804.7182	65.5626
1_Peak7317_lociStitched	chr10	52819527	52820205	1	679	446.9376	158.7198
1_Peak45760_lociStitched	chr4	6344904	6345582	1	679	720.1038	107.5986
1_Peak23222_lociStitched	chr15	8589588	8590266	1	679	550.197	7.6614
1_Peak22088_lociStitched	chr14	95949388	95950066	1	679	572.5032	66.1728
1_Peak48205_lociStitched	chr4	95557061	95557739	1	679	867.4332	147.804
1_Peak36352_lociStitched	chr2	34904792	34905470	1	679	1668.8292	101.022
1_Peak38129_lociStitched	chr2	80267947	80268625	1	679	1021.2714	94.7166
1_Peak12706_lociStitched	chr11	111255937	111256615	1	679	402.3252	95.0556
1_Peak6530_lociStitched	chr10	23080932	23081610	1	679	703.1538	98.5134
1_Peak30424_lociStitched	chr17	69151590	69152268	1	679	446.7342	55.7316
1_Peak52184_lociStitched	chr5	99708819	99709497	1	679	526.806	101.6322
1_Peak35823_lociStitched	chr2	13791960	13792638	1	679	325.3044	35.4594
1_Peak32822_lociStitched	chr18	59077754	59078432	1	679	542.9424	140.2104
1_Peak32957_lociStitched	chr18	62454173	62454851	1	679	1465.2258	66.105
1_Peak68170_lociStitched	chrX	114589337	114590015	1	679	437.4456	68.0712
1_Peak50091_lociStitched	chr5	22057951	22058628	1	678	533.7468	32.2252
1_Peak54826_lociStitched	chr6	49398215	49398892	1	678	394.8941	129.7132
1_Peak3598_lociStitched	chr1	134989132	134989809	1	678	548.4377	143.9302
1_Peak30568_lociStitched	chr17	73962527	73963204	1	678	643.7593	99.1128
1_Peak46113_lociStitched	chr4	15796110	15796787	1	678	589.5993	84.2865
1_Peak25350_lociStitched	chr15	77842101	77842778	1	678	1406.3321	203.5739
1_Peak12375_lociStitched	chr11	100826217	100826894	1	678	596.5724	35.3394
1_Peak20550_lociStitched	chr14	40816508	40817185	1	678	394.9618	40.8231
1_Peak4707_lociStitched	chr1	162895730	162896407	1	678	534.6946	94.78
1_Peak59172_lociStitched	chr7	92165062	92165739	1	678	900.0715	116.5117
1_Peak54140_lociStitched	chr6	28563844	28564521	1	678	564.8888	101.9562
1_Peak14598_lociStitched	chr12	59743143	59743820	1	678	537.1318	82.3909
1_Peak28133_lociStitched	chr16	72666708	72667385	1	678	574.773	112.4497
1_Peak1543_lociStitched	chr1	59488688	59489365	1	678	775.9097	58.222
1_Peak37251_lociStitched	chr2	60720800	60721477	1	678	540.7199	91.8012
1_Peak58700_lociStitched	chr7	74457608	74458285	1	678	1361.7855	123.4171
1_Peak48390_lociStitched	chr4	100407417	100408094	1	678	538.2827	23.8304
1_Peak50989_lociStitched	chr5	54439146	54439823	1	678	497.7304	137.1602
1_Peak28420_lociStitched	chr16	77704520	77705197	1	678	528.8724	96.2694
1_Peak47577_lociStitched	chr4	75359683	75360360	1	678	551.755	130.4579
1_Peak14575_lociStitched	chr12	59177533	59178210	1	678	701.4397	143.1855
1_Peak12441_lociStitched	chr11	103724133	103724810	1	678	470.9212	112.1789
1_Peak65459_lociStitched	chr9	52377701	52378378	1	678	1606.1825	67.1584
1_Peak10025_lociStitched	chr11	18428502	18429179	1	678	642.3376	111.9758
1_Peak6341_lociStitched	chr10	17824712	17825389	1	678	730.4153	22.2733
1_Peak64194_lociStitched	chr9	10856383	10857060	1	678	533.8145	86.0467
1_Peak18703_lociStitched	chr13	98008291	98008968	1	678	821.8103	51.3166
1_Peak35720_lociStitched	chr2	10736644	10737320	1	677	411.8192	71.7912
1_Peak67357_lociStitched	chr9	117048403	117049079	1	677	745.4928	90.0432
1_Peak20827_lociStitched	chr14	57411976	57412652	1	677	511.3264	87.8124
1_Peak41271_lociStitched	chr3	10359020	10359696	1	677	371.5972	116.61
1_Peak32599_lociStitched	chr18	54612399	54613075	1	677	408.4392	78.8216
1_Peak65807_lociStitched	chr9	62624511	62625187	1	677	1352.9464	43.3992
1_Peak56416_lociStitched	chr6	100800478	100801154	1	677	512.5432	77.3344
1_Peak18774_lociStitched	chr13	100833252	100833928	1	677	628.9504	87.7448
1_Peak9536_lociStitched	chr10	123402876	123403552	1	677	550.602	41.236
1_Peak52295_lociStitched	chr5	103927225	103927901	1	677	346.3824	11.5596
1_Peak41426_lociStitched	chr3	19062025	19062701	1	677	767.1924	108.9712
1_Peak11449_lociStitched	chr11	66674397	66675073	1	677	1584.0708	88.894
1_Peak9942_lociStitched	chr11	14016380	14017056	1	677	852.9092	109.85
1_Peak6067_lociStitched	chr10	9429029	9429705	1	677	588.12	123.708
1_Peak16208_lociStitched	chr13	4644985	4645661	1	677	660.8576	88.9616
1_Peak44667_lociStitched	chr3	130491789	130492465	1	677	460.5588	13.9932
1_Peak30571_lociStitched	chr17	74215000	74215676	1	677	468.5356	15.21
1_Peak58935_lociStitched	chr7	82865797	82866473	1	677	558.6464	142.8388
1_Peak3831_lociStitched	chr1	141521291	141521967	1	677	433.1132	51.9844
1_Peak65615_lociStitched	chr9	57723032	57723708	1	677	879.476	103.09
1_Peak22725_lociStitched	chr14	115070347	115071023	1	677	557.1592	59.8936
1_Peak10164_lociStitched	chr11	24065552	24066228	1	677	746.304	105.118
1_Peak54606_lociStitched	chr6	41734817	41735493	1	677	412.9684	124.2488
1_Peak58493_lociStitched	chr7	65436697	65437373	1	677	810.7944	179.7484
1_Peak11324_lociStitched	chr11	62127328	62128004	1	677	616.85	103.2252
1_Peak50637_lociStitched	chr5	44047992	44048668	1	677	700.2008	55.5672
1_Peak41162_lociStitched	chr3	3751416	3752092	1	677	1113.3044	120.5984
1_Peak16556_lociStitched	chr13	19002382	19003057	1	676	831.06	186.03
1_Peak34451_lociStitched	chr19	27803956	27804631	1	676	615.2625	102.2625
1_Peak42913_lociStitched	chr3	69010098	69010773	1	676	869.67	88.3575
1_Peak56797_lociStitched	chr6	110577180	110577855	1	676	629.37	59.8725
1_Peak2299_lociStitched	chr1	83551421	83552096	1	676	1550.6775	184.95
1_Peak42905_lociStitched	chr3	68881517	68882192	1	676	418.5	72.495
1_Peak45536_lociStitched	chr3	154293760	154294435	1	676	679.5225	55.2825
1_Peak58124_lociStitched	chr7	44929423	44930098	1	676	2630.0025	495.6525
1_Peak9204_lociStitched	chr10	113240600	113241275	1	676	540.81	24.03
1_Peak13966_lociStitched	chr12	41227481	41228156	1	676	981.585	120.2175
1_Peak60282_lociStitched	chr7	130475619	130476294	1	676	384.75	121.0275
1_Peak33267_lociStitched	chr18	71523718	71524393	1	676	701.595	7.6275
1_Peak22268_lociStitched	chr14	100359689	100360364	1	676	848.88	74.7225
1_Peak63342_lociStitched	chr8	102064024	102064699	1	676	1072.2375	61.3575
1_Peak13472_lociStitched	chr12	27010012	27010687	1	676	851.6475	61.425
1_Peak17556_lociStitched	chr13	52914408	52915083	1	676	768.4875	79.65
1_Peak33991_lociStitched	chr19	15035386	15036061	1	676	994.4775	105.705
1_Peak24110_lociStitched	chr15	38129260	38129935	1	676	728.3925	100.44
1_Peak60731_lociStitched	chr8	7206537	7207212	1	676	597.105	85.455
1_Peak19326_lociStitched	chr13	111461247	111461922	1	676	334.3275	102.87
1_Peak46714_lociStitched	chr4	38643815	38644490	1	676	476.955	16.2
1_Peak35440_lociStitched	chr19	59472650	59473325	1	676	620.7975	73.7775
1_Peak44329_lociStitched	chr3	120864910	120865584	1	675	685.6602	126.9142
1_Peak59217_lociStitched	chr7	94535899	94536573	1	675	565.4186	61.1992
1_Peak8764_lociStitched	chr10	101188992	101189666	1	675	757.1716	79.8016
1_Peak19125_lociStitched	chr13	108449269	108449943	1	675	630.864	143.6968
1_Peak1391_lociStitched	chr1	55239349	55240023	1	675	689.7042	187.2372
1_Peak33474_lociStitched	chr18	78747934	78748608	1	675	609.7004	45.832
1_Peak54467_lociStitched	chr6	36815730	36816404	1	675	423.8786	140.3942
1_Peak15728_lociStitched	chr12	99721163	99721837	1	675	523.5632	88.7658
1_Peak25901_lociStitched	chr15	96542880	96543554	1	675	369.352	79.7342
1_Peak13489_lociStitched	chr12	27468166	27468840	1	675	543.3114	122.668
1_Peak29426_lociStitched	chr17	14247914	14248588	1	675	832.2552	193.438
1_Peak47574_lociStitched	chr4	75065600	75066274	1	675	896.9592	77.9818
1_Peak40075_lociStitched	chr2	140160355	140161029	1	675	544.255	68.2762
1_Peak54430_lociStitched	chr6	35567648	35568322	1	675	607.274	75.0836
1_Peak32860_lociStitched	chr18	60062410	60063084	1	675	672.9216	72.2528
1_Peak29018_lociStitched	chr17	3570850	3571524	1	675	735.1318	79.3972
1_Peak58642_lociStitched	chr7	72304909	72305582	1	674	533.8909	83.452
1_Peak44408_lociStitched	chr3	122490427	122491100	1	674	581.8758	141.6665
1_Peak47248_lociStitched	chr4	59692540	59693213	1	674	547.0817	41.5914
1_Peak51612_lociStitched	chr5	74943814	74944487	1	674	708.6017	83.1828
1_Peak7552_lociStitched	chr10	63100786	63101459	1	674	488.7326	30.2177
1_Peak3665_lociStitched	chr1	136943515	136944188	1	674	718.4948	31.3618
1_Peak60738_lociStitched	chr8	7469142	7469815	1	674	583.6256	63.262
1_Peak54088_lociStitched	chr6	26976400	26977073	1	674	485.3676	116.5636
1_Peak44648_lociStitched	chr3	130079644	130080317	1	674	589.0096	56.6666
1_Peak5934_lociStitched	chr10	5317659	5318332	1	674	494.7896	133.5905
1_Peak68244_lociStitched	chrX	135652185	135652858	1	674	718.0237	23.1512
1_Peak14924_lociStitched	chr12	74142043	74142716	1	674	1045.9093	218.9269
1_Peak29966_lociStitched	chr17	51027069	51027742	1	674	572.05	52.9651
1_Peak16640_lociStitched	chr13	20711361	20712034	1	674	530.1221	84.2596
1_Peak9319_lociStitched	chr10	116566936	116567609	1	674	698.9778	131.1677
1_Peak3430_lociStitched	chr1	129520548	129521221	1	674	503.4713	178.345
1_Peak36573_lociStitched	chr2	42598155	42598827	1	673	458.8416	58.8672
1_Peak17901_lociStitched	chr13	70714051	70714723	1	673	1187.1552	114.5088
1_Peak53713_lociStitched	chr6	14585667	14586339	1	673	509.04	44.2176
1_Peak34168_lociStitched	chr19	20764074	20764746	1	673	639.1392	24.6624
1_Peak24552_lociStitched	chr15	50828963	50829635	1	673	494.3232	75.264
1_Peak31683_lociStitched	chr18	23566063	23566735	1	673	748.0032	73.7856
